ID,SOURCE,MAP_KEY_LOC,MAP_KEY_NO,COMPANY_NAME,FACILITY_ID,ADDRESS1,ADDRESS2,CITY,PROV,POSTAL_CODE,X_NAD_83,Y_NAD_83,DISTANCE_METERS,DISTANCE_MILES,DISTANCE_FEET,DIRECTION,ELEV_METERS,ELEV_METERS_DIFF,ELEV_FEET,ELEV_FEET_DIFF,ADDITIONAL_INFO1,ADDITIONAL_INFO2,NOTES,
813604834,SPILLS,,,,,Tampa Port Authority,,TAMPA,FL,,-82.4375825,27.9345562,,,,,,,,,Incident No | Incident Date: 35585 | 05/02/2005,,,
813604961,SPILLS,,,,,Port of Tampa in Ybor Channel,,TAMPA,FL,,-82.4450031,27.9597418,,,,,,,,,Incident No | Incident Date: 33423 | 07/10/2001,,,
813605598,SPILLS,,,,,Alsobrook Road (Tampa Bay Water Property),,TAMPA,FL,,-82.547569,27.997501,,,,,,,,,Incident No | Incident Date: 21101 | 03/03/2002,,,
813605697,SPILLS,,,,,"Dirt Road, Montague Street & Waters Avenue",,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 26653 | 12/14/2005,,,
813606230,SPILLS,,,,,"Port of Tampa, Berth 267",,TAMPA,FL,,-82.4326972,27.9250656,,,,,,,,,Incident No | Incident Date: 34827 | 12/07/2003,,,
813606792,SPILLS,,,,,Port of Tampa,,TAMPA,FL,,,,,,,,,,,,Incident No | Incident Date: 45427 | 06/22/2011,,,
896355027,STCS,,,BARNETT BANK BLDG-FORMER,,2000 ASHLEY DR,,TAMPA,FL,33602,,,,,,,,,,,Facility ID | Fac Stat (OD): 9101785 | CLOSED,,,
894224908,TANK,,,FL DEPT OF TRANSPORTATION TRNPK-VET EXWY ROW SITES,,NORTH TO SOUTH TO TAMPA,,TAMPA,FL,33634,,,,,,,,,,,Fac ID: 9300656,,,
894225545,TANK,,,CITY OF TAMPA REGIONAL ROYAL STREET PARKING LOT,,N TAMPA ST,,TAMPA,FL,32967,,,,,,,,,,,Fac ID: 9100014,,,
867592508,TIER 2,,,Frontier SVC BLDG TAMPA INT'L AIRPORT (FTR- 161-70337-24691),,TAMPA INTERNATIONAL AIRPORT,,TAMPA,FL,33622,,,,,,,,,,,,,,
867591722,TIER 2,,,AT&T - FLF220,,16026 Singletary Road - SARASOTA TO TAMPA FT3S,,TAMPA,FL,34251,,,,,,,,,,,,,,
894370461,UST,,,AVIS RENT A CAR,,SERVICE RD TAMPA AIRPORT,,TAMPA,FL,33623,,,,,,,,,,,Facility ID | Facility Status: 8624864 | CLOSED,"Tank Status | Status Date: B - REMOVED FROM SITE | 28-FEB-1991, B - REMOVED FROM SITE | 28-FEB-1991, B - REMOVED FROM SITE | 28-FEB-1991",,
894359206,UST,,,ENTERPRISE RENT A CAR,,TAMPA INTERNATIONAL AIRPORT,,TAMPA,FL,33607,,,,,,,,,,,Facility ID | Facility Status: 9805875 | CLOSED,Tank Status | Status Date: M - MOVED TO NEW SITE | 02-SEP-2010,,
867338383,WCRPS,,,CYPRESS & OLD TAMPA BAY (COT LF #9) / ST AUGUSTINE DIOCESE,,CYPRESS ST & OLD TAMPA BAY,,TAMPA,FL,,,,,,,,,,,,,,,
867337862,WCRPS,,,TIA FORMER CARGO GASOLINE SITE,,4202 WEST TAMPA BLVD,,TAMPA,FL,,,,,,,,,,,,,,,
867333573,WCRPS,,,TAMPA BAY TIMES FORUM WEST PARKING LOT,,NORTHEAST CORNER FLORIDA AVE AND OLD WAT,,TAMPA,FL,,,,,,,,,,,,,,,
